lsm6dso_acceleration_sensor.x,lsm6dso_acceleration_sensor.y,lsm6dso_acceleration_sensor.z,rms_acc,lsm6dso_gyroscope_sensor.x,lsm6dso_gyroscope_sensor.y,lsm6dso_gyroscope_sensor.z,rms_gyro
-38.176743,-1.7310078,-6.134244,38.70515526,1.3807845,-0.065897085,-7.636579,7.760685993
-23.73432,-2.9951463,-1.5729905,23.97421837,1.1584296,-0.8178722,-7.227299,7.365101826
-24.797646,-7.6617446,4.656722,26.36874357,1.2659419,-1.3780357,-7.4704237,7.701222081
-21.72798,-7.580342,0.8403648,23.02765539,3.6556468,-0.69936436,-5.934098,7.004740046
-25.81997,-1.6687586,-1.2737153,25.90517239,4.1925974,-0.33773214,-5.1045427,6.614249174
-33.63704,9.07193,-24.981998,42.87015976,-0.31558827,-2.685898,-4.7881145,5.499062146
-43.83903,28.7385,-23.806147,57.57164726,-0.3094796,-0.40798163,-2.1491766,2.209340782
-33.799843,13.343185,-28.393736,46.11587814,-4.995427,0.74533194,3.0040824,5.876590991
-20.844519,9.802161,1.091756,23.06010112,-3.721773,1.4105642,3.10121,5.045670331
-24.697088,6.754342,-3.7780502,25.8812858,-3.208646,1.3225996,5.735261,6.703573494
-33.88364,-3.2872388,-1.5490485,34.07794815,-1.590464,-0.12148582,7.806094,7.967398451
-31.82702,-8.032846,-6.060024,33.37977992,-2.8170815,-0.7085273,7.4823356,8.026412969
-35.533543,-11.042357,-8.377611,38.14119416,-1.0156398,-0.2570979,8.264243,8.330386299
-26.717794,-17.770363,-8.107066,33.09608491,-3.1188488,-0.4507422,7.771275,8.385887043
22.711996,-43.54933,0.20111294,49.11638578,1.4003322,0.74899715,6.3583436,6.553660072
41.444828,-51.462467,1.733402,66.0988953,1.7631862,1.162553,-0.53893584,2.179634578
3.6152446,-28.640339,5.2268414,29.3369883,-0.35101843,0.67324984,-5.9005003,5.949149778
-35.842396,-2.0087352,-12.141296,37.89621929,2.053347,0.07582365,-7.138724,7.428550564
-22.688053,2.8874073,-0.29927522,22.8730067,0.6141486,-0.028634308,-5.755725,5.788468597
-17.219698,-2.6001031,0.581791,17.4246095,1.3618478,-1.136133,-5.9212694,6.181169706
-18.13907,-6.431125,-1.8291701,19.33212592,1.5982525,-1.5600735,-7.124063,7.465957005
-22.542007,-2.3558946,-4.5178585,23.11067642,3.422907,-0.36399934,-6.3788075,7.248308283
-35.69635,9.768642,-18.119917,41.20663978,0.72838044,-0.8966738,-6.245028,6.350979191
-41.990707,24.893414,-12.18918,50.31379179,1.8041141,0.23770294,-4.4075456,4.768415732
-48.6828,37.638046,-29.92842,68.42768333,4.7356563,0.37270415,-0.2078469,4.754844825
-24.730608,12.510003,-6.704064,28.51398992,-5.73885,1.6194801,3.3082933,6.819231604
-22.905926,9.735124,-3.9432502,25.19927196,-3.5091918,1.561448,5.82628,6.978401363
-30.682592,-1.982399,-2.4995465,30.84799978,-3.1304553,-0.19967657,7.00525,7.675490126
-27.316345,-5.5189342,-7.84131,28.95043145,-2.3528237,-0.06467536,7.915439,8.257974136
-33.61549,-6.440702,-8.885181,35.36142321,-2.8806114,-1.1184179,7.3748236,7.99604926
-26.234165,-6.965032,-13.118131,30.14678167,-2.9887345,-1.2601386,6.702872,7.446406936
-5.7008934,-31.06327,1.1061212,31.60143087,-1.0370201,-1.0738248,8.522028,8.651790082
41.830296,-59.69403,2.846706,72.94693014,0.53473616,0.67752594,2.6650524,2.801336905
12.026375,-40.317158,-2.3223755,42.13668654,0.27878362,0.8119163,-6.386749,6.444182739
-26.540625,-14.947599,-9.510069,31.91045132,2.6581037,0.563905,-8.786227,9.196808633
-29.047354,-1.1085154,-6.7112465,29.83317634,2.8041005,1.0727557,-7.293273,7.887053661
-26.808775,-5.3896475,-3.3446999,27.54896976,1.8987982,0.14485142,-7.443546,7.683280132
-27.88377,-7.3265567,-5.538088,29.35734118,3.4387896,-1.104368,-7.405672,8.239470879
-23.104645,0.076614454,-5.9738326,23.86455879,3.4711654,-0.039629884,-5.7563357,6.722050316
-26.978762,9.945813,-11.375152,30.92194816,2.7155252,-0.20883955,-4.3678393,5.147398491
-34.606987,27.093685,-13.814843,46.07126223,0.37346774,-1.2283736,-3.9524508,4.155748691
-45.41232,31.88927,-34.525585,65.3545742,2.6819274,1.447827,0.8006916,3.151197334
-24.476522,10.841245,-3.2082303,26.9615553,-3.4303901,1.846722,3.1806226,5.029345734
-22.707207,12.02398,-9.9194765,27.54250095,-2.583731,1.6194801,5.114622,5.954640197
-26.799198,0.37828386,-5.746383,27.4109655,-4.197637,0.39713877,6.4994535,7.747307364
-26.186281,-3.8115692,-10.292973,28.39356733,-2.6625326,0.17905988,7.9551454,8.390797377
-30.570065,-5.1789575,-8.590695,32.17375507,-3.7468183,-1.0793226,6.7364693,7.78354696
-29.937996,-6.220435,-12.387898,32.99147516,-2.4676666,-1.213102,6.7047043,7.246658172
-20.46384,-22.874802,-3.4356794,30.88412549,-3.0308843,-2.1544454,7.2776957,8.172683117
36.929363,-55.781906,-9.153333,67.52171794,-0.16165021,0.76487964,3.636939,3.72001303
22.127811,-48.52957,6.320992,53.70953476,-0.64423376,1.2205851,-4.020257,4.25056837
-12.249035,-20.511724,-4.7740383,24.36310985,1.8700876,0.18455766,-7.8754272,8.09652041
-34.877533,-3.6966474,-14.118907,37.80808174,2.6214519,1.2584587,-8.257218,8.754277667
-27.06256,-0.9504981,-8.269872,28.31389029,1.1083386,0.24442245,-7.664068,7.74765094
-25.901371,-4.958691,-2.2409728,26.46680176,1.2060771,0.51503575,-8.19491,8.299182713
-22.422297,-0.8331822,-6.833351,23.45523995,1.5090662,0.66164345,-5.7178516,5.950536091
-23.178865,6.548441,0.6799533,24.09572989,2.4650702,2.2052999,-5.3672147,6.304515237
-24.958055,21.670519,-1.472434,33.0860086,0.003894266,0.9145416,-4.0275874,4.130116435
-62.641296,37.34835,-12.885893,74.05995848,3.0392838,0.1961641,0.66507953,3.117379854
-37.353138,14.384663,-5.1645923,40.35899481,-1.980196,-0.5490915,3.6467128,4.185832285
-21.81417,11.547534,-5.5692124,25.30256274,-1.3980415,0.6689738,5.9368467,6.135812474
-26.969185,0.5674258,-4.1395745,27.29093235,-3.3723578,-0.36216673,7.910552,8.607020089
-29.092842,-2.3008277,-3.4835634,29.39085704,-1.6649896,-1.322447,8.124355,8.39798789
-23.46617,-5.566818,-6.3497224,24.93931779,-1.1310934,-1.4043028,7.344891,7.562992955
-27.878983,-4.5298295,-7.8580694,29.31733793,-1.5831337,-0.5771913,6.3778915,6.596738747
-20.700867,-11.547534,-6.1869164,24.49794625,-1.3742177,-0.62300617,5.5807123,5.781086468
25.451262,-48.924614,-0.8882488,55.15590248,1.6459,0.9255372,7.340004,7.579001559
32.511765,-52.788857,7.6713214,62.47021257,-0.081016004,0.26091582,-2.5437956,2.558424654
-1.7549498,-27.716177,-1.7190368,27.8248343,0.64408106,-0.6932557,-8.436812,8.489713811
-36.594177,-0.21308395,-9.304167,37.75906141,-0.8403215,1.7080556,-7.836332,8.064223048
-27.92926,-0.89543146,-1.2186487,27.97017101,-2.2129357,0.522977,-7.343364,7.687365231
-19.743185,-7.2451534,4.4699745,21.50037846,-2.1243603,0.32750013,-7.1106243,7.428400969
-21.225197,-5.3657055,9.433454,23.83883046,0.13706289,0.28840476,-7.4313283,7.438185521
-20.91874,2.4899697,11.344027,23.92656642,2.5902977,-0.47945285,-7.6060357,8.049304087
-36.60854,11.071088,27.414507,47.05644891,1.4388168,-3.276605,-7.4307175,8.247538825
-33.332973,0.7254431,19.606716,38.67863324,3.1791718,-2.9571223,-5.375156,6.909703876
-14.490008,-0.095768064,15.28997,21.06543819,2.5066092,-4.894787,-4.472297,7.088262828
-13.525145,0.15801731,1.8076223,13.64631874,4.029496,-2.782415,-2.4485006,5.474835745
-2.0805612,-0.79248077,4.757279,5.252472195,0.21342105,-5.256419,-2.025171,5.637092054
-3.8833952,-1.091756,7.3097973,8.349001498,1.5444964,-1.1764501,-1.6836973,2.569891158
1.2330139,1.0462662,6.0552354,6.267445412,0.77908224,1.1637746,-1.0917689,1.775753301
-2.7030537,-0.17717093,9.517251,9.895249135,1.8132771,-2.0841959,-0.93233305,2.915663099
2.3630772,2.054225,8.976161,9.506599839,0.23296873,0.7599927,-1.413084,1.621317281
-1.0941502,1.7549498,4.4556093,4.912175454,-0.76396334,-0.7531205,-1.0581713,1.506836744
-1.3958195,3.016694,12.699145,13.12695846,-0.35407278,1.8589393,0.54168475,1.96836105
0.6751649,2.3415294,10.563518,10.84096491,-0.08345947,0.006795876,-0.056963183,0.101274238
-0.81642276,3.2609026,9.512463,10.08895357,0.51396674,0.17234036,-0.09239337,0.549908669
-0.36391866,3.4955344,9.900323,10.50559818,0.044211373,-0.35178202,-0.22617286,0.420546546
-0.079008654,3.3039982,8.542811,9.159818025,0.033826664,-0.4098142,-0.058184914,0.415303992
-0.02873042,3.25372,8.533235,9.132558176,0.39240456,-0.27175868,-0.07895433,0.483805648
-0.12210429,3.1627405,8.93546,9.479466353,0.084528476,0.14912748,-0.09666943,0.19679697
0.050278235,3.1316159,8.3824,8.948417503,0.044211373,-0.06772968,0.0664316,0.104666673
-0.17717093,3.1028855,9.1150255,9.630315562,-0.056581393,-0.1202641,0.05421429,0.143541273
0.45010993,3.098097,9.466972,9.971176602,0.04482224,0.004352415,0.01695151,0.04811788
-0.28491,3.1411927,10.510845,10.9738839,0.21647537,-0.43608144,0.0786489,0.493167576
